Vrijeme,Vlažnost (%),Temperatura (°C),Tlak (hPa),Prosječna Vlažnost (%),Prosječna Temperatura (°C),Prosječni Tlak (hPa),Napon (V),Brzina vjetra (m/s)
08:35:44,74.9,14.2,1007.94,73.69,13.68,1008.0,0.38,0.0
08:40:44,75.5,14.3,1007.89,,,,0.37,0.0
08:45:44,75.1,14.4,1007.81,,,,0.38,0.0
08:50:45,73.9,14.8,1007.71,74.34,14.07,1007.92,0.37,0.0
08:55:45,65.9,15.3,1007.8,,,,0.36,0.0
09:00:45,72.7,15.5,1007.7,,,,0.36,0.0
09:05:45,64.0,15.7,1007.64,,,,0.37,0.0
09:10:45,66.0,15.8,1007.69,71.76,14.81,1007.84,0.38,0.0
09:15:46,56.8,16.1,1007.76,,,,0.37,0.0
09:20:46,68.3,16.1,1007.7,,,,0.39,0.0
09:25:46,68.9,16.1,1007.84,68.71,15.41,1007.75,0.37,0.0
09:30:46,66.8,16.3,1007.78,,,,0.39,0.0
09:35:46,68.2,16.6,1031.38,,,,0.37,0.0
09:40:47,64.5,19.9,1007.47,66.21,16.34,1010.08,0.39,0.0
09:45:47,54.1,21.0,1007.5,,,,0.37,0.0
09:50:47,57.3,19.5,1007.53,,,,0.37,0.0
09:55:47,60.2,19.1,1007.48,,,,0.37,0.0
10:00:48,56.9,19.0,1007.45,62.2,17.97,1010.01,0.33,0.0
10:05:48,56.1,19.2,1007.37,,,,0.38,0.0
10:10:48,50.5,19.1,1007.4,,,,0.37,0.0
10:15:48,54.9,18.8,1007.31,58.95,18.85,1009.87,0.37,0.0
10:20:48,58.1,18.6,1007.43,,,,0.37,0.0
10:25:49,54.3,18.6,1007.34,,,,0.4,0.0
10:30:49,55.1,18.4,1007.3,55.75,19.13,1007.41,0.39,0.0
10:35:49,53.5,18.3,1007.27,,,,0.37,0.0
10:40:49,58.4,18.2,1007.22,,,,0.37,0.0
10:45:49,56.0,18.6,1007.22,,,,0.38,0.0
10:50:50,60.1,18.8,1007.19,55.7,18.66,1007.33,0.38,0.0
10:55:50,58.3,19.3,1007.21,,,,0.38,0.0
11:00:50,56.6,20.1,1007.04,,,,0.38,0.0
11:05:50,54.0,20.9,1007.01,56.44,18.98,1007.22,0.38,0.0
11:10:51,50.5,21.0,1006.8,,,,0.37,0.0
11:15:51,49.5,20.5,1006.95,,,,0.36,0.0
11:20:51,53.1,20.5,1006.9,55.0,19.62,1007.08,0.38,0.0
11:25:51,54.0,20.6,1006.83,,,,0.37,0.0
11:30:51,53.9,20.5,1006.77,,,,0.35,0.0
11:35:52,52.5,20.7,1006.72,,,,0.37,0.0
11:40:52,52.3,20.6,1006.88,53.47,20.47,1006.94,0.38,0.0
11:45:52,51.8,21.2,1006.9,,,,0.36,0.0
11:50:52,47.0,21.9,1006.82,,,,0.39,0.0
11:55:53,46.8,21.6,1006.7,51.14,20.91,1006.83,0.37,0.0
12:00:53,48.3,21.4,1006.79,,,,0.38,0.0
12:05:53,44.9,22.1,1006.66,,,,0.36,0.0
12:10:53,43.4,22.3,1006.51,49.49,21.29,1006.76,0.38,0.0
12:15:54,42.9,22.6,1006.27,,,,0.37,0.0
12:20:54,40.6,23.0,1006.31,,,,0.38,0.0
12:25:54,41.9,22.9,1006.32,,,,0.39,0.0
12:30:54,39.6,23.8,1006.19,44.72,22.28,1006.62,0.35,0.0
12:35:54,39.7,23.8,1006.33,,,,0.37,0.0
12:40:55,40.4,24.0,1006.15,,,,0.42,0.5
12:45:55,44.3,23.5,1006.16,42.6,22.94,1006.37,0.41,0.11
12:50:55,45.1,22.5,1006.3,,,,0.4,0.0
12:55:55,47.3,22.1,1006.26,,,,0.43,0.69
13:00:56,47.3,21.7,1006.15,42.91,22.99,1006.24,0.37,0.0
13:05:56,49.4,21.6,1006.2,,,,0.36,0.0
13:10:56,49.4,21.5,1006.18,,,,0.42,0.4
13:15:56,48.5,21.3,1006.09,,,,0.38,0.0
13:20:56,48.0,21.2,1006.12,45.94,22.32,1006.2,0.36,0.0
13:25:57,49.3,21.1,1006.1,,,,0.38,0.0
13:30:57,50.3,21.1,1006.11,,,,0.42,0.5
13:35:57,49.1,21.1,1006.08,48.37,21.52,1006.16,0.4,0.0
13:40:57,49.7,20.9,1006.1,,,,0.38,0.0
13:45:58,49.8,20.9,1006.12,,,,0.42,0.5
13:50:58,49.8,21.1,1006.06,49.33,21.18,1006.12,0.34,0.0
13:55:58,49.6,21.0,1006.04,,,,0.38,0.0
14:00:58,50.1,21.1,1005.99,,,,0.36,0.0
14:05:58,49.3,21.2,1006.0,,,,0.38,0.0
14:10:59,48.2,21.2,1005.91,49.52,21.07,1006.07,0.37,0.0
14:15:59,49.2,21.2,1005.85,,,,0.38,0.0
14:20:59,47.8,21.1,1005.84,,,,0.39,0.0
14:25:59,47.7,21.2,1005.73,49.12,21.09,1005.96,0.4,0.0
14:31:00,46.9,21.2,1005.66,,,,0.37,0.0
14:36:00,46.2,21.2,1005.58,,,,0.38,0.0
14:41:00,46.6,21.5,1005.57,48.16,21.19,1005.82,0.38,0.0
14:46:00,46.0,21.6,1005.53,,,,0.37,0.0
14:51:00,43.6,21.6,1005.5,,,,0.38,0.0
14:56:01,45.0,21.8,1005.37,,,,0.36,0.0
15:01:01,45.0,21.6,1005.29,46.4,21.4,1005.65,0.38,0.0
15:06:01,45.6,21.5,1005.28,,,,0.38,0.0
15:11:01,47.0,21.4,1005.25,,,,0.32,0.0
15:16:02,48.1,21.4,1005.29,46.0,21.48,1005.43,0.38,0.0
15:21:02,47.3,21.2,1005.4,,,,0.38,0.0
15:26:02,47.1,20.9,1005.31,,,,0.38,0.0
15:31:02,46.8,20.7,1005.29,46.15,21.37,1005.35,0.37,0.0
15:36:03,47.7,20.5,1005.33,,,,0.37,0.0
15:41:03,48.4,20.4,1005.35,,,,0.36,0.0
15:46:03,47.7,20.4,1005.33,,,,0.37,0.0
15:51:03,47.6,20.3,1005.28,47.33,20.87,1005.31,0.36,0.0
15:56:03,49.1,20.3,1005.24,,,,0.37,0.0
16:01:04,50.8,20.3,1005.23,,,,0.38,0.0
16:06:04,53.4,20.4,1005.25,48.59,20.54,1005.3,0.37,0.0
16:11:04,49.5,20.4,1005.2,,,,0.38,0.0
16:16:04,49.6,20.3,1005.2,,,,0.37,0.0
16:21:04,49.2,20.3,1005.15,49.3,20.36,1005.26,0.39,0.0
16:26:05,50.1,20.2,1005.23,,,,0.36,0.0
16:31:05,50.0,20.3,1005.2,,,,0.37,0.0
16:36:05,50.7,20.2,1005.25,,,,0.37,0.0
16:41:05,53.6,20.2,1005.35,50.6,20.29,1005.22,0.36,0.0
16:46:06,51.0,20.2,1005.3,,,,0.37,0.0
16:51:06,53.4,20.1,1005.37,,,,0.38,0.0
16:56:06,53.0,20.0,1005.4,51.01,20.22,1005.27,0.36,0.0
17:01:06,52.3,20.0,1005.42,,,,0.37,0.0
17:06:06,51.2,19.8,1005.52,,,,0.36,0.0
17:11:07,51.2,19.8,1005.59,51.65,20.08,1005.36,0.39,0.0
17:16:07,52.1,19.8,1005.62,,,,0.43,0.69
17:21:07,50.7,19.6,1005.81,,,,0.4,0.01
17:26:07,56.4,19.4,1005.75,,,,0.38,0.0
17:31:08,56.1,19.3,1005.8,52.74,19.8,1005.51,0.37,0.0
17:36:08,56.5,19.2,1005.95,,,,0.38,0.0
17:41:08,55.2,19.1,1005.9,,,,0.37,0.0
17:46:08,56.5,19.0,1005.77,53.82,19.5,1005.71,0.38,0.0
17:51:08,56.2,18.9,1005.76,,,,0.36,0.0
17:56:09,57.6,18.8,1005.73,,,,0.35,0.0
18:01:09,58.6,18.8,1005.62,55.59,19.19,1005.77,0.38,0.0
18:06:09,57.1,18.6,1005.68,,,,0.41,0.2
18:11:09,57.6,18.6,1005.68,,,,0.37,0.0
18:16:10,60.0,18.6,1005.66,,,,0.47,1.38
18:21:10,59.7,18.7,1005.61,57.5,18.83,1005.75,0.42,0.4
18:26:10,59.8,18.7,1005.59,,,,0.38,0.0
18:31:10,60.8,18.6,1005.54,,,,0.4,0.01
18:36:10,60.3,18.5,1005.64,58.77,18.68,1005.65,0.37,0.0
18:41:11,61.7,18.4,1005.61,,,,0.38,0.0
18:46:11,61.5,18.2,1005.59,,,,0.4,0.01
18:51:11,62.1,18.1,1005.5,60.06,18.5,1005.61,0.36,0.0
18:56:11,62.2,18.1,1005.64,,,,0.37,0.0
19:01:11,63.2,18.0,1005.59,,,,0.38,0.0
19:06:12,63.9,17.9,1005.51,,,,0.43,0.59
19:11:12,64.4,17.8,1005.56,61.99,18.23,1005.58,0.43,0.59
19:16:12,64.4,17.7,1005.56,,,,0.46,1.28
19:21:12,64.5,17.6,1005.47,,,,0.39,0.0
19:26:12,67.0,17.5,1005.54,63.49,17.93,1005.56,0.36,0.0
19:31:13,67.2,17.3,1005.73,,,,0.39,0.0
19:36:13,68.6,17.1,1005.8,,,,0.38,0.0
19:41:13,68.8,17.0,1005.82,65.42,17.6,1005.62,0.36,0.0
19:46:13,69.7,16.9,1005.91,,,,0.37,0.0
19:51:13,68.5,17.0,1006.01,,,,0.38,0.0
19:56:14,67.7,16.9,1006.12,,,,0.38,0.0
20:01:14,67.5,17.0,1006.14,67.39,17.2,1005.75,0.37,0.0
20:06:14,67.3,17.0,1006.18,,,,0.37,0.0
20:11:14,65.8,17.0,1006.17,,,,0.36,0.0
20:16:15,66.2,16.9,1006.2,67.73,17.01,1006.01,0.38,0.0
20:21:15,66.4,16.8,1006.29,,,,0.39,0.0
20:26:15,65.2,16.8,1006.41,,,,0.38,0.0
20:31:15,64.8,16.8,1006.35,66.91,16.91,1006.18,0.4,0.0
20:36:15,63.6,17.0,1006.36,,,,0.36,0.0
20:41:16,65.4,17.1,1006.35,,,,0.37,0.0
20:46:16,65.3,17.1,1006.36,,,,0.38,0.0
20:51:16,64.7,17.0,1006.4,65.47,16.95,1006.28,0.39,0.0
20:56:16,64.0,17.0,1006.46,,,,0.4,0.01
21:01:16,64.9,17.2,1006.57,,,,0.38,0.0
21:06:17,62.5,17.3,1006.68,64.68,17.01,1006.42,0.51,2.16
21:11:17,62.2,17.3,1006.69,,,,0.41,0.11
21:16:17,62.3,17.3,1006.76,,,,0.44,0.79
21:21:17,62.0,17.2,1006.92,63.69,17.15,1006.56,0.5,2.06
21:26:17,62.0,17.2,1006.74,,,,0.43,0.69
21:31:18,61.7,17.2,1006.79,,,,0.4,0.01
21:36:18,61.7,17.2,1006.77,,,,0.42,0.4
21:41:18,61.9,17.2,1006.84,62.52,17.21,1006.68,0.39,0.0
21:46:18,62.2,17.2,1006.92,,,,0.45,1.08
21:51:18,60.7,17.2,1006.91,,,,0.45,0.98
21:56:19,61.2,17.2,1006.94,61.79,17.22,1006.83,0.4,0.01
22:01:19,61.0,17.2,1007.01,,,,0.46,1.28
22:06:19,59.8,17.2,1007.04,,,,0.51,2.16
22:11:19,61.3,17.2,1007.02,61.35,17.2,1006.9,0.45,0.98
22:16:19,59.4,17.2,1007.1,,,,0.48,1.57
22:21:20,59.9,17.2,1007.06,,,,0.43,0.59
22:26:20,59.4,17.1,1007.05,,,,0.42,0.4
22:31:20,61.1,17.1,1007.02,60.6,17.18,1006.99,0.43,0.59
22:36:20,59.9,17.1,1007.07,,,,0.46,1.18
22:41:20,60.9,17.1,1006.96,,,,0.41,0.11
22:46:21,60.0,17.2,1007.07,60.27,17.16,1007.04,0.38,0.0
22:51:21,61.1,17.2,1007.07,,,,0.45,1.08
22:56:21,61.5,17.1,1007.06,,,,0.44,0.79
23:01:21,61.5,17.2,1007.03,60.47,17.15,1007.05,0.47,1.38
23:06:21,60.8,17.2,1007.1,,,,0.47,1.38
23:11:22,60.9,17.1,1006.98,,,,0.41,0.2
23:16:22,62.3,17.1,1007.15,,,,0.37,0.0
23:21:22,63.4,17.1,1007.18,61.23,17.14,1007.05,0.42,0.5
23:26:22,61.4,17.1,1007.2,,,,0.46,1.28
23:31:22,61.8,17.0,1007.36,,,,0.43,0.69
23:36:23,65.5,16.9,1007.41,62.02,17.1,1007.15,0.44,0.89
23:41:23,68.8,16.7,1007.46,,,,0.52,2.45
23:46:23,69.1,16.4,1007.48,,,,0.44,0.89
23:51:23,70.4,16.3,1007.53,64.44,16.89,1007.29,0.45,1.08
23:56:23,69.6,16.2,1007.65,,,,0.4,0.0
